Page ID,Page name,Disclaimer,Parti,Amount spent (DKK),Number of ads in Library,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat,Day,Blok
1448006052123626,Michael Nedersøe,Dansk Folkeparti,Dansk Folkeparti,327,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1498813583685622,Anders Vistisen,Dansk Folkeparti,Dansk Folkeparti,590,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
223040066022,Enhedslisten,Enhedslisten,Enhedslisten,3360,2,Partiside,Partiside,Side,Nationalt parti,,,20221015,Rød blok
335907613542867,Ibrahim Benli,Ibrahim Benli,Enhedslisten,200,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
1484923544925064,Enhedslisten Sjælland,Janus Balleby Rønbach,Enhedslisten,466,2,Partiside,Partiside,Side,,,,20221015,Rød blok
1911392715804524,Lisbeth Torfing - Enhedslisten,Lisbeth Torfing,Enhedslisten,559,2,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Rød blok
103540631705004,Sikandar Siddique,Frie Grønne,Frie Grønne,265,2,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221015,Rød blok
104695404710124,Frie Grønne - Danmarks Nye Venstrefløjsparti,"Frie Grønne, Danmarks Nye Venstrefløjsparti",Frie Grønne,706,3,Partiside,Partiside,Side,Nationalt parti,,,20221015,Rød blok
39233495912,Det Konservative Folkeparti,Det Konservative Folkeparti,Konservative,9301,8,Partiside,Partiside,Side,Nationalt parti,,,20221015,Blå blok
105452445239833,Ole Gade i Folketinget,Ole Gade,Konservative,2404,35,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
100142515634314,Dan Foss Kragh Folketingskandidat,Dan Foss Kragh,Konservative,110,5,Politiker,Mand,Side,,,,20221015,Blå blok
100147429331328,Rico Djernis,Rico Djernis,Konservative,266,10,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
100949595980127,Folketingskandidat Bitten Kvist Jakobsen,Bitten Kvist Jakobsen,Konservative,242,3,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
102146499284904,Det Konservative Folkeparti i Sydjylland,Rasmus Brunsgaard Sømod,Konservative,156,1,Partiside,Partiside,Side,,,,20221015,Blå blok
102220115710109,Gitte Willumsen,Willumsen Gitte,Konservative,1118,5,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
103043358684459,Mikkel Højsleth - Folketingskandidat,Mikkel Højsleth,Konservative,1144,2,Politiker,Mand,Side,,,,20221015,Blå blok
103631455646619,Alexander Klitgaard Mikkelsen,Alexander Klitgaard Mikkelsen,Konservative,153,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
103992398981480,Annette Juhler Kjær,Annette Juhler Kjær,Konservative,381,3,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
104021498923147,John Hoppe Folketingskandidat Det Konservative Folkeparti,John Hoppe,Konservative,384,1,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
104474062226754,Lene Burchardt,Lene Jensen,Konservative,101,4,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
104754988834397,Jakob Axel Nielsen,Det Konservative Folkeparti i Aalborg,Konservative,600,10,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
104855648907404,Klaus Nyengaard,Klaus Randel Nyengaard,Konservative,1601,15,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
104868678588895,Rikke Norlyk i Folketinget for Syd- og Sønderjylland,Rikke La Cour Norlyk Holm Nielsen,Konservative,159,3,Politiker,Kvinde,Side,,,,20221015,Blå blok
105016292198891,Anders Havelund Krøyer,Konservative i København,Konservative,112,1,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
105529997937913,"Helle Laursen Petersen, Politiker",Helle Laursen Petersen,Konservative,652,6,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
105586298238578,Rasmus Dahlberg i Folketinget,Rasmus Dahlberg,Konservative,1372,10,Politiker,Mand,Side,,,,20221015,Blå blok
105848352158836,Emma Juul Hansen,Emma Juul Hansen,Konservative,165,7,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
106023361621379,Mette Jensen - Det Konservative Folkeparti,Mette Jensen,Konservative,273,5,Politiker,Kvinde,Side,,,,20221015,Blå blok
106050211691902,Allan Beier,Allan Bilgaard Beier,Konservative,113,6,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
106227167942900,Casper Nørgaard Maglekær,Casper Dick Vestergaard Maglekær,Konservative,213,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
106678798277080,Lotte Friis Böing,Lotte Simone Emilie Friis Böing,Konservative,2388,9,Politiker,Kvinde,Side,,,,20221015,Blå blok
107574994874992,Helle Jønch,Helle Jønch,Konservative,376,7,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
107672845296151,Folketingskandidat Kristian Damsgaard,Kristian Damsgaard,Konservative,312,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
107692821813540,Michael Norup -  Konservativ Folketingskandidat,Michael Norup,Konservative,1139,18,Politiker,Mand,Side,,,,20221015,Blå blok
108411634385852,Heidi Printzen,Aarhus Konservative Vælgerforening,Konservative,945,8,Politiker,Kvinde,Side,,,,20221015,Blå blok
108411634385852,Heidi Printzen,Heidi Printzen Christensen,Konservative,116,2,Politiker,Kvinde,Side,,,,20221015,Blå blok
112592331447479,Camillo Krog - Det Konservative Folkeparti,Camillo Thomas Krog,Konservative,355,5,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
119769598101853,Konservativ Ungdom,Konservativ Ungdom,Konservative,585,7,Partiside,Partiside,Side,,,,20221015,Blå blok
161801967707312,Frederik Bloch Münster,Münster Frederik Bloch,Konservative,1209,9,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
162843287205735,Rasmus Jarlov,Rasmus Jarlov,Konservative,358,2,Politiker,Mand,Side,MF'ere,,,20221015,Blå blok
162952140548832,Christoffer Buster Reinhardt,Reinhardt Christoffer Buster,Konservative,1828,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,Konservative,882,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Blå blok
205255551517916,Joachim Hoffmann-Petersen,Joachim Torp Hoffmann-Petersen,Konservative,400,12,Politiker,Mand,Side,,,,20221015,Blå blok
207100394675252,Steffen Peter Hansen,Steffen Peter Mackeith Borup Hansen,Konservative,224,3,Politiker,Mand,Side,,,,20221015,Blå blok
220884988385840,Magnus Von Dreiager,Magnus Von Dreiager,Konservative,172,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
229347797233832,Brigitte Klintskov Jerkel Politiker,Jerkel Brigitte Klintskov,Konservative,572,9,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
231609407194100,Isabella Arendt,Isabella Arendt Vlasman,Konservative,237,1,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
238444083333468,Rasmus Elkjær Larsen - Politiker,Rasmus Elkjær Larsen,Konservative,391,5,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
262868500820455,Dina Raabjerg,Bjarne Raabjerg,Konservative,728,4,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
265403705309904,Mogens Birkelund - konservativ,Birkelund Mogens,Konservative,456,2,Politiker,Mand,Side,,,,20221015,Blå blok
291959844520896,Marcus Knuth,Marcus Knuth,Konservative,4477,16,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Blå blok
301279783370957,Steen Holm Iversen,Steen Holm Iversen,Konservative,270,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
309867232515766,Mette Abildgaard,Mette Abildgaard,Konservative,728,27,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
314962322593667,Birgitte Bergman,Birgitte Bergman,Konservative,587,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
327826023928663,Rune Kristensen,Rune Kristensen,Konservative,185,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
340621956038178,Henrik Sørensen - Det Konservative Folkeparti,Henrik Michael Borsholm Sørensen,Konservative,746,12,Politiker,Mand,Side,,,,20221015,Blå blok
352886958450080,Martin Wood Pedersen - Folketingskandidat,Rikke Møller Nybråten,Konservative,414,10,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
358828094665364,Mia Tang,Mia Tang,Konservative,414,4,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,Konservative,904,17,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
397094903687472,Mai Mercado,Mai Mercado,Konservative,617,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
460055244123143,Britt Bager,Bager Britt,Konservative,4319,8,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
504310436316194,Laura Lindahl,Laura Lindahl,Konservative,1107,27,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
525176704212570,Per Urban Olsen,Per Urban Olsen,Konservative,364,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
566443056754736,Egil F. Hulgaard - Politik,Peter Hojmark Trasborg,Konservative,603,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Blå blok
674034729594774,Nikolaj Bøgh,Nikolaj Bøgh,Konservative,1830,8,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
683682235062292,Jens-Henrik Kirk,Kirk Jens-Henrik,Konservative,785,8,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
952334508116178,Søren Pape Poulsen,Søren Pape Poulsen,Konservative,21895,23,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221015,Blå blok
1386155778286762,Konservative Ringkøbing-Skjern,Lennart Hildebrand Qvist,Konservative,384,5,Partiside,Partiside,Side,,,,20221015,Blå blok
1443657599057803,Niels Martin Viuff,Niels Martin Viuff,Konservative,1270,6,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1477361382543402,Merete Scheelsbeck,Scheelsbeck Merete Elizabeth,Konservative,1672,27,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
1.54122E+15,Katarina Ammitzbøll,Katarina Ammitzboell,Konservative,348,11,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
1852431041663532,Peter Stakemann,Det Konservative Folkeparti,Konservative,299,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1.8956E+15,Charlotte Green,Jens-Ole Hesel,Konservative,466,4,Politiker,Kvinde,Side,,,,20221015,Blå blok
2079067062409423,Mona Juul,Juul Mona,Konservative,1489,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
104665415387809,Michelle West Folketingskandidat,Michelle West,Kristendemokraterne,716,5,Politiker,Kvinde,Side,,,,20221015,Blå blok
105379981699451,Jonas Røjkjær Laustsen - KD,KristenDemokraterne,Kristendemokraterne,220,1,Politiker,Mand,Side,,,,20221015,Blå blok
116023864423098,Gert Dyrn KristenDemokraterne,Dyrn Gert,Kristendemokraterne,127,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
180658048629404,Kristendemokraterne,Kristendemokraterne,Kristendemokraterne,139,1,Partiside,Partiside,Side,Nationalt parti,,,20221015,Blå blok
204097578302129,Mirjam Fibiger Olesen - kandidat for KD,Mirjam Fibiger Olesen,Kristendemokraterne,140,1,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
265160783513074,KD - KristenDemokraterne på Fyn,KD - KristenDemokraterne på Fyn,Kristendemokraterne,108,1,Partiside,Partiside,Side,,,,20221015,Blå blok
531302376960785,Jens Kr. Mølby Folketingskandidat for KD,Nielsen Jens Kristian Mølby,Kristendemokraterne,257,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
581466148711116,Henrik Hjortshøj - KristenDemokraterne,Henrik Hjortshøj,Kristendemokraterne,225,1,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
2229332167280623,"Marianne Karlsmose, KD-politiker",Kristendemokraterne,Kristendemokraterne,473,2,Politiker,Kvinde,Side,,Partileder,FTV kandidat,20221015,Blå blok
107893513382,Liberal Alliances Ungdom,Liberal Alliances Ungdom,Liberal Alliance,520,1,Partiside,Partiside,Side,,,,20221015,Blå blok
100620235211199,Carl Andersen i Folketinget,Carl Andersen i Folketinget,Liberal Alliance,193,15,Politiker,Mand,Side,,,,20221015,Blå blok
103276942425086,Lars Høyer Holmqvist - Folketingskandidat Liberal Alliance,Lars Hoyer Holmqvist,Liberal Alliance,226,8,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
105652505550626,Steffen W. Frølund,Steffen W. Frølund,Liberal Alliance,1909,35,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
106952222676974,Liberal Alliance,Liberal Alliance,Liberal Alliance,97136,121,Partiside,Partiside,Side,Nationalt parti,,,20221015,Blå blok
110777013721056,"Lars-Christian Brask, Liberal Alliance",Brask Lars-Christian,Liberal Alliance,358,4,Politiker,Mand,Side,,,,20221015,Blå blok
118948271632865,Henrik Dahl,Henrik Dahl,Liberal Alliance,300,16,Politiker,Mand,Side,MF'ere,,,20221015,Blå blok
279900715782033,Steffen Larsen,Larsen Steffen,Liberal Alliance,291,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
546989505689609,Sólbjørg Jakobsen,Liberal Alliance Nordjylland,Liberal Alliance,1556,14,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
635185493257674,Carsten Bach,Riis Carsten Bach,Liberal Alliance,386,6,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
671022293105597,Alex Vanopslagh,Alex Vanopslagh,Liberal Alliance,15655,13,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221015,Blå blok
1469658016633937,Danny Malkowski,Danny Stuhr Malkowski,Liberal Alliance,364,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1550318855207094,Jens Meilvang,Meilvang Jens,Liberal Alliance,3140,13,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1638487316462005,Kim Bjoernstrup,Kim Bjoernstrup,Liberal Alliance,761,13,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
101070612695482,Lean Milo • Moderaterne,Lean Milo - Moderaterne,Moderaterne,1392,17,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
102744149091447,Johan Kahl,Johan Frederik Kahl Aagaard,Moderaterne,122,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
106140365096197,Michael Hertz,Michael Hertz,Moderaterne,2117,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
108273171366317,Moderaterne,Moderaterne,Moderaterne,5380,16,Partiside,Partiside,Side,Nationalt parti,,,20221015,Blå blok
110694135092888,Kenneth Bjerg Andersen - Folketingskandidat,Kenneth Bjerg Andersen,Moderaterne,164,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
111051074711032,Monika Rubin,Monika Afzali,Moderaterne,1161,3,Politiker,Kvinde,Side,,,,20221015,Blå blok
111197364946280,Kim Rasmussen,Kim Rasmussen,Moderaterne,387,8,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
426514307462715,Benjamin Lindberg,Benjamin Henning Lindberg,Moderaterne,248,1,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
1070819859727581,Erick Thürmer,Erick Thürmer,Moderaterne,444,3,Politiker,Mand,Side,,,,20221015,Blå blok
100343001690599,"Niels Peder Ravn, Nye Borgerlige København",Niels Peder Ravn,Nye Borgerlige,447,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
100352341813145,"Mogens Aaby - Folketingskandidat, Nye Borgerlige, Midt- og Vestjylland",Nye Borgerlige,Nye Borgerlige,167,35,Politiker,Mand,Side,,,,20221015,Blå blok
100588538904188,Kim Andkjær Doberck Nye Borgerlige,Kim Doberck,Nye Borgerlige,193,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
103024345378846,Henriette Ergemann Nye Borgerlige,Jesper Høgedal,Nye Borgerlige,211,3,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
109065231390109,Jan Køpke Christensen Nye Borgerlige,Jan Kopke Christensen,Nye Borgerlige,215,5,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
113158773469624,Pernille Vermund,Nye Borgerlige,Nye Borgerlige,3566,42,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221015,Blå blok
348747229200158,Mikkel Bjørn,Nye Borgerlige,Nye Borgerlige,200,38,Politiker,Mand,Side,,,,20221015,Blå blok
348747229200158,Mikkel Bjørn,Sorensen Mikkel Bjorn Roland,Nye Borgerlige,186,5,Politiker,Mand,Side,,,,20221015,Blå blok
398454550257699,Lars Boje Mathiesen,Nye Borgerlige,Nye Borgerlige,4203,44,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Blå blok
533374726861312,Kim Edberg Andersen,Nye Borgerlige,Nye Borgerlige,680,39,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
638113892944657,Jan Bigum Warming,Jan Warming,Nye Borgerlige,1907,10,Politiker,Mand,Side,,,,20221015,Blå blok
646746285466931,Nye Borgerlige,Nye Borgerlige,Nye Borgerlige,1069,7,Partiside,Partiside,Side,Nationalt parti,,,20221015,Blå blok
718327901589937,Mette Thiesen,Nye Borgerlige,Nye Borgerlige,1438,33,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Blå blok
1104790642968068,Peter Seier Christensen,Nye Borgerlige,Nye Borgerlige,743,34,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Blå blok
1506662992747146,Ulla Kokfelt,Nye Borgerlige,Nye Borgerlige,105,28,Politiker,Kvinde,Side,,,FTV kandidat,20221015,Blå blok
1875899649300807,Tom Andkjær,Tom Andkjær Camargo,Nye Borgerlige,137,2,Politiker,Mand,Side,,,FTV kandidat,20221015,Blå blok
12458150929,Radikale Venstre,Radikale Venstre,Radikale Venstre,285,3,Partiside,Partiside,Side,Nationalt parti,,,20221015,Rød blok
110201045154,Hovedstadens Radikale Venstre,Hovedstadens Radikale Venstre,Radikale Venstre,474,13,Partiside,Partiside,Side,,,,20221015,Rød blok
100297329347407,Peter Zinckernagel,Peter Zinckernagel,Radikale Venstre,331,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
101564562484880,Steffen Helledie,Steffen Holme Helledie,Radikale Venstre,306,7,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
104015216329806,Christian Holm Donatzky - Radikale Venstre,Christian Holm Donatzky,Radikale Venstre,266,9,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
107066291627436,Thomas Rohden,Thomas Rohden,Radikale Venstre,185,6,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
107339525042468,Hikmet Altun Radikale Venstre,Hikmet Altun,Radikale Venstre,227,3,Politiker,Kvinde,Side,,,,20221015,Rød blok
113588132144811,Ruben Kidde,Ruben Kidde,Radikale Venstre,921,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Rød blok
116643481027130,Brian Køster - Radikale Venstre,Brian Køster,Radikale Venstre,129,12,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
127344360615074,Zenia Stampe,Zenia Stampe,Radikale Venstre,2732,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Rød blok
132364993978468,Andreas Steenberg,Andreas Steenberg,Radikale Venstre,2292,54,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Rød blok
144514992317873,Christian Friis Bach,Johannes Vestergaard,Radikale Venstre,1063,10,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
171415843027399,Christina Thorholm,Christina Thorholm,Radikale Venstre,355,4,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Rød blok
223922604347828,Radikale Venstre - Horsens,Radikale Venstre Horsens,Radikale Venstre,276,5,Partiside,Partiside,Side,,,,20221015,Rød blok
276817062372351,Lotte Rod,Lotte Rod,Radikale Venstre,126,2,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Rød blok
337594876360078,Daniel Nyboe Andersen,Andersen Daniel Nyboe,Radikale Venstre,123,7,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
447217575331947,Martin Lidegaard,Martin Lidegaard,Radikale Venstre,1847,15,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Rød blok
1377441749244487,Rasmus Helveg Petersen,Rasmus Helveg Petersen,Radikale Venstre,180,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221015,Rød blok
1672424246120349,Esat Sentürk,Esat Senturk,Radikale Venstre,150,9,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
1791759817712146,Katrine Robsøe,Robsøe Katrine Kjaer,Radikale Venstre,269,3,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Rød blok
41459763029,Socialdemokratiet,Socialdemokratiet,Socialdemokratiet,28146,50,Partiside,Partiside,Side,Nationalt parti,,,20221015,Rød blok
57497067718,Mette Frederiksen,Socialdemokratiet,Socialdemokratiet,10516,8,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221015,Rød blok
88419746037,Pernille Rosenkrantz-Theil,ROSENKRANTZ-THEIL PERNILLE,Socialdemokratiet,387,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221015,Rød blok
126084211821,Danmarks Socialdemokratiske Ungdom (DSU),Danmarks Socialdemokratiske Ungdom,Socialdemokratiet,1415,3,Partiside,Partiside,Side,,,,20221015,Rød blok
133121536016,Kim Eskesen,Kim Eskesen,Socialdemokratiet,122,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
100282381897734,Frederik Enevoldsen i Folketinget,Frederik Valdemar Brondahl Enevoldsen,Socialdemokratiet,155,3,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
102514162425194,Frederik Vad,Nielsen Frederik Vad,Socialdemokratiet,471,5,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
104051241982782,Fie Hækkerup,Fie Thorsted Hækkerup,Socialdemokratiet,807,11,Politiker,Kvinde,Side,,,,20221015,Rød blok
107577065102777,Anna Thusgård,Anna Thusgård Rørstrøm,Socialdemokratiet,391,14,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
108711254383534,Mads Madsen Henriksen,Mads Madsen Henriksen,Socialdemokratiet,386,4,Politiker,Mand,Side,,,FTV kandidat,20221015,Rød blok
